id,EAP,HPL,MWS
id20942,0.398486205,0.180305267,0.421208528
id00137,0.622503995,0.355572469,0.021923536
id10494,0.747063956,0.037908289,0.215027755
id02933,0.509877979,0.087300434,0.402821586
id22661,0.195676231,0.703239122,0.101084647
id01024,0.260299308,0.024568076,0.715132616
id02183,0.004232943,0.97360955,0.022157507
id22883,0.814482247,0.134582505,0.050935248
id14780,0.74755951,0.246325374,0.006115116
id00543,0.023082396,0.42518278,0.551734825
id21237,0.618527639,0.288716378,0.092755983
id09864,0.222500954,0.550343223,0.227155823
id26171,0.003018024,0.001378529,0.995603447
id08115,0.646382246,0.253450923,0.100166831
id18417,0.329268043,0.643051765,0.027680192
id27910,0.022948713,0.028051679,0.948999608
id16918,0.063226832,0.791256699,0.145516469
id10236,0.719666207,0.00240777,0.277926024
id22481,0.722545689,0.159903928,0.117550382
id25843,0.721182617,0.271320819,0.007496564
id24660,0.966776489,0.01087742,0.022346091
id09637,0.511389111,0.405302215,0.083308675
id19022,0.340960513,0.30757248,0.351467007
id16809,0.007899788,0.006097658,0.986002554
id13162,0.249965683,0.004190593,0.745843724
id05384,0.140623866,0.781857092,0.077519042
id15361,0.033618982,0.282296127,0.684084891
id03967,0.126286565,0.718189748,0.155523687
id03839,0.0633796,0.718634439,0.217985961
id19644,0.57667452,0.078959847,0.344365634
id14817,0.171497966,0.090351157,0.738150877
id04190,0.126479591,0.872149657,0.001370752
id19018,0.030753762,0.960092908,0.009153329
id23557,0.163459033,0.821510461,0.015030506
id25241,0.280156242,0.009100249,0.710743509
id01223,0.198100682,0.027328498,0.77457082
id07529,0.278717403,0.548230049,0.173052548
id13517,0.594658639,0.130906573,0.274434788
id11759,0.66563815,0.101975167,0.232386683
id13741,0.084315601,0.050331098,0.865353301
id03305,0.283573408,0.029273742,0.68715285
id16474,0.002253302,0.995044218,0.00270248
id04156,0.72780709,0.007478499,0.264714411
id23223,0.649456934,0.162696075,0.187846991
id25193,0.498639782,0.139010904,0.362349314
id02100,0.989977723,0.006075205,0.003947072
id20032,0.315673987,0.391337848,0.292988166
id22179,0.774029153,0.173673002,0.052297845
id15359,0.941603932,0.002001099,0.056394968
id02571,0.004138935,0.992188098,0.003672968
id21450,0.807148912,0.186154278,0.006696809
id17293,0.954373016,0.033689583,0.011937402
id13056,0.34474512,0.600181058,0.055073823
id16833,0.742242483,0.022630361,0.235127155
id25681,0.384683099,0.437765379,0.177551521
id21263,0.042789578,0.016986634,0.940223787
id02323,0.18998069,0.800529296,0.009490014
id16481,0.679062894,0.033211778,0.287725328
id05781,0.474108798,0.037428264,0.488462939
id14416,0.739597397,0.178545675,0.081856928
id20650,0.249122275,0.461028839,0.289848886
id04357,0.861500626,0.046545313,0.091954061
id16663,0.265373839,0.03519995,0.699426211
id18312,0.052902695,0.014156671,0.932940634
id24780,0.002857259,0.001293793,0.995848948
id17348,0.320345441,0.372067774,0.307586784
id22993,0.267266871,0.010332351,0.722400778
id04847,0.097854939,0.215806517,0.686338544
id27880,0.044601309,0.839431413,0.115967277
id21160,0.106122793,0.731724324,0.162152883
id03354,0.13808761,0.785912507,0.075999882
id11002,0.331756484,0.01361174,0.654631776
id02425,0.449431456,0.001426037,0.549142507
id14067,0.517835104,0.180236608,0.301928288
id05886,0.912446689,0.065036122,0.022517189
id09256,0.915130516,0.061556358,0.023313127
id11511,0.471927639,0.255196831,0.27287553
id09029,0.119756947,0.316303579,0.563939474
id22563,0.666605263,0.169325102,0.164069636
id27838,0.385422123,0.058435892,0.556141985
id23184,0.908785365,0.028911468,0.062303168
id15335,0.846736576,0.151953661,0.001309763
id08607,0.75076864,0.192013875,0.057217485
id26516,0.482900013,0.446063622,0.071036365
id12417,0.477009607,0.467948443,0.05504195
id21758,0.903888752,0.090345303,0.005765945
id00729,0.798101298,0.053182961,0.148715741
id25504,0.084585989,0.882727201,0.032686811
id00360,0.019390798,0.028918195,0.951691007
id05913,0.028424112,0.95257866,0.018997227
id00089,0.648900536,0.321830336,0.029269128
id03511,0.59647122,0.12243539,0.281093389
id00449,0.127548654,0.762325106,0.11012624
id14504,0.48936361,0.144487047,0.366149344
id19106,0.774936024,0.200632996,0.02443098
id19236,0.192385932,0.790675832,0.016938235
id12743,0.959041919,0.002901584,0.038056497
id04662,0.109546793,0.302964028,0.587489179
id15139,0.21525206,0.375220257,0.409527682
id07233,0.041303893,0.223627855,0.735068253
id19160,0.843413252,0.062214521,0.094372227
id06867,0.007202857,0.97667486,0.016122283
id04236,0.117954354,0.702131592,0.179914055
id07591,0.206622068,0.653152559,0.140225373
id25815,0.25289179,0.150920559,0.596187652
id10925,0.670393014,0.164921755,0.164685231
id27774,0.483650373,0.467132541,0.049217086
id16090,0.125319641,0.775912448,0.098767912
id24875,0.848205513,0.000928239,0.150866248
id03456,0.301643652,0.036139672,0.662216676
id07559,0.776274156,0.188793077,0.034932767
id10513,0.051785874,0.944587033,0.003627093
id07094,0.42164475,0.383854319,0.194500931
id04111,0.75978256,0.10044351,0.13977393
id23356,0.593332014,0.303510529,0.103157457
id04435,0.287535286,0.033340678,0.679124036
id23706,0.096452377,0.005905664,0.897641959
id04655,0.89499941,0.015007998,0.089992593
id07661,0.519999162,0.026770677,0.453230161
id27176,0.607897938,0.193473743,0.198628319
id13560,0.722988179,0.101431221,0.1755806
id18020,0.702821918,0.15252383,0.144654251
id16701,0.628906021,0.124873238,0.246220741
id19252,0.033531176,0.258263321,0.708205502
id00910,0.641336218,0.166121498,0.192542283
id12102,0.927301073,0.006171068,0.066527858
id15820,0.850178736,0.060059868,0.089761395
id10698,0.547329322,0.114773969,0.337896709
id15530,0.480064957,0.240584469,0.279350573
id10740,0.963881274,0.013864548,0.022254178
id24917,0.040858106,0.015356017,0.943785877
id07985,0.291065653,0.46760544,0.241328906
id15897,0.229859048,0.506826353,0.263314599
id07960,0.342907593,0.464884777,0.19220763
id15529,0.474825516,0.353334867,0.171839616
id17855,0.126648903,0.734832727,0.13851837
id24727,0.927353111,0.028137029,0.04450986
id14835,0.483287914,0.205756253,0.310955833
id25557,0.266519231,0.2654116,0.46806917
id18605,0.127785628,0.022703674,0.849510699
id27760,0.599205887,0.262892842,0.13790127
id10042,0.035610569,0.028970473,0.935418958
id12074,0.101819273,0.522241623,0.375939105
id19511,0.17470329,0.077447774,0.747848936
id21924,0.749926124,0.243931286,0.00614259
id13095,0.041257032,0.607253373,0.351489595
id11873,0.003299053,5.51E-07,0.996700396
id23651,0.236788864,0.625549504,0.137661632
id09931,0.454369907,0.009090688,0.536539405
id05155,0.509438002,0.107736981,0.382825017
id17668,0.907610624,0.085847238,0.006542138
id03470,0.998904364,0.000995982,9.97E-05
id02208,0.999086164,0.000836506,7.73E-05
id07650,0.010929003,0.984166294,0.004904703
id24472,0.821855225,0.101774474,0.076370301
id21211,0.004251126,0.992393599,0.003355274
id11030,0.868223359,0.039755015,0.092021626
id00943,0.044015746,0.953813635,0.002170619
id19156,0.073836942,0.153646979,0.77251608
id22886,0.13024922,0.048907277,0.820843503
id00992,0.00515072,0.961177463,0.033671817
id27547,0.946301966,0.040875001,0.012823032
id24073,0.985131205,0.012395469,0.002473326
id05452,0.381381462,0.591043086,0.027575452
id22492,0.030950556,0.916793099,0.052256345
id11981,0.536903189,0.384898269,0.078198542
id15552,2.11E-09,0.999951799,4.82E-05
id04471,0.014336952,0.040743674,0.944919373
id09231,0.243886562,0.100456144,0.655657294
id12493,0.785184826,0.127032232,0.087782942
id24967,0.765975565,0.088710248,0.145314186
id05865,0.477963472,0.404205575,0.117830954
id04811,0.748159463,0.163109577,0.08873096
id19877,0.570237767,0.141356837,0.288405396
id04024,0.137531744,0.815079592,0.047388664
id00395,0.383347155,0.127878432,0.488774413
id22728,0.395806182,0.581517089,0.022676728
id01268,0.593374539,0.335148291,0.07147717
id08896,0.829035788,0.052509731,0.118454481
id09971,0.540263524,0.246264963,0.213471513
id26606,0.087576925,0.137225962,0.775197113
id27970,0.536990099,0.265017909,0.197991992
id25259,0.999995585,1.67E-07,4.25E-06
id13834,0.100905075,0.564625574,0.334469351
id19513,0.773438495,0.111300735,0.11526077
id16082,0.082508865,0.90104647,0.016444664
id22180,0.031092968,0.219505902,0.74940113
id20498,0.588942969,0.157427192,0.253629839
id27595,0.113161752,0.031419352,0.855418896
id08267,0.302710788,0.333456584,0.363832628
id12823,0.629404836,0.350301585,0.02029358
id18842,0.394740285,0.510251831,0.095007883
id17534,0.60902673,0.318067019,0.072906252
id05777,0.104020516,0.167149362,0.728830122
id21689,0.073198641,0.924105468,0.002695891
id18114,0.018131146,0.972166007,0.009702847
id17707,0.371877053,0.021921835,0.606201113
id22956,0.006920273,0.991028815,0.002050911
id27834,0.20707105,0.416592932,0.376336018
id11377,0.105571076,0.017796321,0.876632602
id08333,0.888819252,0.039033293,0.072147454
id07445,0.306639401,0.642566695,0.050793904
id22703,0.825540652,0.166722813,0.007736535
id09468,0.147289679,0.719529069,0.133181252
id19397,0.561825239,0.10791247,0.330262291
id07977,0.534790455,0.354407846,0.110801699
id14555,0.047212121,0.185171522,0.767616357
id02489,0.014780832,0.046204054,0.939015114
id10445,0.780159654,0.059436011,0.160404335
id02058,0.358319439,0.329378995,0.312301566
id23101,0.799312119,0.05406594,0.14662194
id18072,0.451202851,0.48852525,0.0602719
id21085,0.640694806,0.000589505,0.35871569
id16584,0.031428202,0.008344582,0.960227217
id23136,0.042664377,0.027165038,0.930170585
id17745,0.095012225,0.834041846,0.07094593
id27391,0.815540562,0.092460535,0.091998902
id17240,0.651056883,0.347941355,0.001001762
id11708,0.893318577,0.011827881,0.094853542
id08712,0.284835912,0.284098455,0.431065634
id23809,0.653415873,0.115782463,0.230801664
id07274,0.946880319,0.03990992,0.013209761
id15625,0.319923181,0.438206187,0.241870632
id22815,0.625275306,0.327635892,0.047088802
id23200,0.923552004,0.067792149,0.008655847
id04369,0.025721062,0.872268154,0.102010784
id04659,0.605205014,0.26424765,0.130547336
id05051,0.538168607,0.149425809,0.312405584
id07815,0.250068929,0.702881356,0.047049714
id27535,0.77460789,0.110927361,0.114464749
id11916,0.113798669,0.153447432,0.732753898
id07097,0.106341928,0.880181832,0.01347624
id24599,0.718081119,0.20952589,0.072392991
id03434,0.168647911,0.340578333,0.490773756
id01685,0.868158865,0.031757671,0.100083464
id23165,0.485793112,0.258566803,0.255640085
id08601,0.061929322,0.931294997,0.006775681
id19593,0.600673689,0.33338608,0.065940231
id04582,0.324096455,0.155305704,0.520597841
id25659,0.63986877,0.310043319,0.050087911
id08590,0.00787782,0.010832246,0.981289935
id21959,0.485244615,0.327451465,0.18730392
id21373,0.489139058,0.413473663,0.097387279
id12581,0.378894998,0.200491114,0.420613888
id05240,0.763209333,0.188580891,0.048209776
id25188,0.041351578,0.004442616,0.954205806
id15719,0.037078624,0.872975787,0.089945589
id17546,0.593045677,0.256871076,0.150083246
id18546,0.462451491,0.486205912,0.051342597
id16043,0.02036081,0.761581101,0.218058088
id05236,0.986819445,0.010788405,0.00239215
id01665,0.995599068,0.004076628,0.000324304
id12811,0.704822796,0.105661015,0.189516188
id11468,0.021640645,0.070038408,0.908320947
id20311,0.648303848,0.220815403,0.130880748
id04045,0.105583822,0.223724729,0.670691448
id02671,0.382001806,0.238442235,0.379555959
id19889,0.02985665,0.956994474,0.013148876
id10371,0.036355033,0.872991599,0.090653368
id13583,0.664352474,0.13117821,0.204469316
id11070,0.841330286,0.141586921,0.017082792
id13087,0.004635521,0.983807667,0.011556812
id21670,0.305188962,0.369689628,0.32512141
id16432,0.392259518,0.406258206,0.201482275
id13899,0.924374775,0.05925347,0.016371754
id02925,0.331919513,0.64139078,0.026689707
id27528,0.568833276,0.406380333,0.024786391
id15950,0.384633922,0.577419806,0.037946272
id07604,0.689577489,0.000360946,0.310061565
id12682,0.910262684,0.054883274,0.034854042
id16688,0.336627927,0.476627556,0.186744517
id24150,0.002257797,0.997156278,0.000585925
id04599,0.023740726,0.013067543,0.963191732
id05609,0.272420784,0.708467624,0.019111592
id27242,0.216172401,0.01063314,0.773194459
id03464,0.480984011,0.253952793,0.265063196
id20129,0.181620808,0.012814046,0.805565146
id07890,0.023852707,0.863173376,0.112973917
id24082,0.517706928,0.027676949,0.454616123
id18550,0.003600888,6.38E-06,0.996392736
id13345,0.042279216,0.075968689,0.881752094
id21162,0.73560852,0.177994294,0.086397186
id05896,0.316423849,0.241991835,0.441584316
id00549,0.091368161,0.101177963,0.807453876
id19986,0.348646538,0.036547875,0.614805588
id12287,0.174071995,0.181485394,0.644442612
id21149,0.542104105,0.244338937,0.213556959
id15937,0.14742413,0.75980958,0.09276629
id18043,0.60141485,0.084843773,0.313741377
id19288,0.652124645,0.161142819,0.186732536
id16304,0.04427921,0.002162644,0.953558146
id03605,0.773206671,0.044775475,0.182017854
id00126,0.072684499,0.832298082,0.095017419
id11734,0.197241451,0.717640919,0.08511763
id20670,0.018468031,0.906761346,0.074770623
id02266,0.239738806,0.229004049,0.531257144
id06651,0.006368079,0.470839594,0.522792327
id12969,0.962960229,0.034075327,0.002964445
id15664,0.488766843,0.286759483,0.224473674
id09699,0.111498609,0.706535045,0.181966346
id07426,0.13152776,0.00893756,0.85953468
id12040,0.651628956,0.304028585,0.044342459
id22961,0.607387321,0.076467618,0.316145061
id23971,0.025621162,0.972182615,0.002196223
id21433,0.466283847,0.419051859,0.114664294
id12028,0.207564607,0.595898529,0.196536864
id15673,0.23832145,0.420819107,0.340859443
id18681,0.038058827,0.000984782,0.960956391
id21339,0.445466314,0.440750845,0.113782841
id23755,0.540084548,0.300423111,0.15949234
id10369,0.005521618,0.025706566,0.968771816
id03917,0.136728257,0.048789994,0.814481748
id17078,0.292426065,0.451124125,0.25644981
id10873,0.48218074,0.077268533,0.440550728
id21158,0.990596949,0.001117297,0.008285754
id16491,0.428477073,0.23583742,0.335685507
id23930,0.040211954,0.945683418,0.014104627
id16048,0.535644048,0.397740873,0.066615078
id10070,0.961184359,0.029183191,0.00963245
id24962,0.861999706,0.05248127,0.085519025
id27787,0.895584975,0.021144951,0.083270074
id16840,0.730784323,0.065881011,0.203334665
id01994,0.934041583,0.044510099,0.021448318
id10756,0.063191714,0.254157768,0.682650519
id16697,0.032396661,0.911345881,0.056257458
id19603,0.857318076,0.116469544,0.026212381
id03903,0.713282276,0.100812024,0.1859057
id20992,0.111891745,0.236533511,0.651574745
id15687,0.156262032,0.817175523,0.026562445
id19769,0.141673563,0.658175115,0.200151321
id06048,0.264326599,0.264545196,0.471128205
id25098,0.041741359,0.953257348,0.005001293
id16091,0.625398267,0.138685768,0.235915964
id27192,0.696335522,0.15891164,0.144752839
id05897,0.097663528,0.040843792,0.86149268
id00828,0.798734576,0.111626405,0.089639019
id20605,0.500658716,0.355987881,0.143353403
id05872,0.015715623,0.813203757,0.171080621
id00761,0.997252765,0.00230186,0.000445375
id19573,0.665180404,0.156930474,0.177889121
id03081,0.403683686,0.195149298,0.401167016
id04887,0.417593806,0.008080867,0.574325327
id17700,0.522133374,0.253821444,0.224045182
id03250,0.98941347,0.008084422,0.002502108
id21027,1.29E-06,0.999811614,0.000187099
id19567,0.151244685,0.840499195,0.00825612
id05661,0.553897047,0.289415902,0.156687051
id27405,0.672889878,0.166436059,0.160674063
id01546,0.142513946,0.7943492,0.063136854
id02288,0.011383985,0.980920258,0.007695756
id11057,0.033136219,0.026466187,0.940397594
id09191,0.008411882,0.982906144,0.008681974
id19074,0.435939329,0.040675364,0.523385307
id25012,0.573364644,0.185737335,0.240898021
id24857,0.319904515,0.629080116,0.05101537
id07557,0.331994394,0.464371106,0.2036345
id23072,0.997085564,0.000853392,0.002061044
id20317,0.272653867,0.64179065,0.085555484
id16642,0.604094362,0.07362924,0.322276398
id04211,0.356266392,0.098891443,0.544842165
id22871,0.002676968,0.976875748,0.020447284
id16178,0.001817313,0.001485998,0.99669669
id25172,0.183900471,0.555756592,0.260342937
id15654,0.528484767,0.197176033,0.2743392
id26067,0.437301594,0.123379567,0.439318839
id11955,0.007186228,0.982559282,0.01025449
id24939,0.414474151,0.256206515,0.329319334
id07378,0.593302655,0.270209032,0.136488313
id22455,0.106424515,0.808899309,0.084676176
id12850,0.510948025,0.139540552,0.349511424
id12403,0.982973222,0.01584289,0.001183889
id11593,0.237381843,0.611428239,0.151189918
id27776,0.802876913,0.127594893,0.069528194
id14497,0.035547385,0.003909682,0.960542933
id24628,0.292068442,0.324014111,0.383917447
id11283,0.649720541,0.033765909,0.31651355
id00459,0.911013116,0.076280325,0.01270656
id11310,0.232420851,0.7572115,0.010367649
id05177,0.054909985,0.935456629,0.009633385
id22598,0.05452185,0.939727818,0.005750333
id05214,0.564050688,0.214183424,0.221765888
id22797,0.586226752,0.136018265,0.277754983
id15832,0.070795204,0.685937003,0.243267793
id00479,0.142862055,0.854151311,0.002986634
id05840,0.348517752,0.567348747,0.084133501
id27489,4.84E-08,2.72E-08,0.999999924
id03281,1.90E-06,0.998816856,0.00118124
id27046,0.682837069,0.210964538,0.106198393
id09213,0.071065319,0.028070016,0.900864665
id18775,0.885821745,0.023725004,0.090453251
id09731,0.4821266,0.373304621,0.144568778
id25031,0.248434857,0.679750278,0.071814865
id11945,0.197291958,0.009030836,0.793677206
id20286,0.773449953,0.178480365,0.048069682
id27960,0.524870495,0.155996988,0.319132517
id13206,0.052390968,0.716753467,0.230855565
id09964,0.568986041,0.199812506,0.231201452
id16811,0.021619962,0.957058414,0.021321624
id08948,0.09827536,0.383702389,0.518022252
id17636,0.002770088,0.036388871,0.960841041
